"","text","display_text_width","is_retweet","is_quote","favorite_count","retweet_count","quote_count"
"3150","人工知能の基礎学び狂う。 https://t.co/Q0NTqf37PA",12,FALSE,FALSE,3,0,NA
"3151","高校生で将来プログラミングやりたいならCSを専攻したほうがいいと思う・通信技術・AR,VR技術・人工知能、デープラーニング・UI,UX技術・ソフトウェア設計などの独学では学びにくいプログラミングに関する高度な技術や実用的な技術を網羅的に学ぶことができる。これらは未経験では習得しにくい",140,TRUE,FALSE,0,1,NA
"3152","この教材は最強。人工知能とかって普通のプログラミング言語学ぶのと違って、独学で学びにくい部分とか理解しづらい部分があるからこういったわかりやすい教材が無料であるのはすごい。 https://t.co/BVsS9umDiu",128,TRUE,FALSE,0,2,NA
"3153","高校生で将来プログラミングやりたいならCSを専攻したほうがいいと思う・通信技術・AR,VR技術・人工知能、デープラーニング・UI,UX技術・ソフトウェア設計などの独学では学びにくいプログラミングに関する高度な技術や実用的な技術を網羅的に学ぶことができる。これらは未経験では習得しにくい",150,FALSE,FALSE,4,1,NA
"3154","あ、もちろんKPCというからには喋りますよ。そらちゃーんと人工知能積んでますから",40,FALSE,FALSE,0,0,NA
"3155","人工知能の難題「フレーム問題」 https://t.co/gdfSkiIdBS ほほう",43,FALSE,FALSE,0,0,NA
"3156","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！木村佳乃(女優)に似てるみたいです。iOS: https://t.co/dEZ8LGwvwIAndroid: https://t.co/Y7c1l5AAUQ#木村佳乃 #女優 #そっくりさんだからまだ私アラサーよ？ https://t.co/iGyxKwNRQL",157,FALSE,FALSE,0,0,NA
"3157","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！水卜麻美(アナウンサー)に似てるみたいです。iOS: https://t.co/dEZ8LGwvwIAndroid: https://t.co/Y7c1l5AAUQ#水卜麻美 #アナウンサー #そっくりさん夜中遊び過ぎた。目を細めたらミトちゃん https://t.co/xeIsQheNb3",173,FALSE,FALSE,0,0,NA
"3158","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！中谷美紀(女優)に似てるみたいです。iOS: https://t.co/dEZ8LGwvwIAndroid: https://t.co/Y7c1l5AAUQ#中谷美紀 #女優 #そっくりさんまだアラサーですけど？ https://t.co/RyjuwhHhD8",156,FALSE,FALSE,0,0,NA
"3159","「人工知能が金融を支配する日 https://t.co/vaL2hxc6DK  … https://t.co/ysEBZdJ6BK",66,FALSE,FALSE,0,0,NA
"3160","凄腕トレーダーも次々クビ、雇われるのは数学者、統計学者とAIプログラマ「人工知能が金融を支配する日https://t.co/FECioQ7sFAhttps://t.co/QtePqzfoQN",98,FALSE,FALSE,1,1,NA
"3161","凄腕トレーダーも次々クビ、雇われるのは数学者、統計学者とAIプログラマ「人工知能が金融を支配する日https://t.co/FECioQ7sFAhttps://t.co/QtePqzfoQN",98,FALSE,FALSE,0,0,NA
"3162","凄腕トレーダーも次々クビ、雇われるのは数学者、統計学者とAIプログラマ「人工知能が金融を支配する日https://t.co/FECioQ7sFAhttps://t.co/QtePqzfoQN",98,FALSE,FALSE,0,0,NA
"3163","📎 AI人工知能🏥 体温測定体温測定にかかる時間はわずか60秒。🎳 ランニング時間、歩数、ランニング距離、ランニング消費カロリー、睡眠時間の心拍数を記録🚀🚀",98,TRUE,FALSE,0,39,NA
"3164","@youneverfound 人工知能の過学習（という設定）なので仕方ありませんね←",27,FALSE,FALSE,1,0,NA
"3165","人工知能の未来は「正しい行動」を無意識に取らせてくれる人格融合型じゃないかなぁ、と夢想。人間同士の会話ではAIが最適の話題を持ち出してくれるんだけど、それに応答する側も当然AIと融合しており、答えるのは実質的にAIっていうね。う～ん、こりゃ怖い未来予想図だ。",132,FALSE,FALSE,0,0,NA
"3166","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3167","@lovemyself1201 みほ！そうそう！そっち💦AI機能を持ったアンドロイド💕AIは人工知能だった😅",39,FALSE,FALSE,1,0,NA
"3168","人工知能と倫理の発表は全部聞いとこかな",19,FALSE,FALSE,0,0,NA
"3169","明日から人工知能学会オンラインで熊本のラーメン食いたかった・・・！",37,FALSE,FALSE,1,0,NA
"3170","人工知能の分野で検索かけたら途端に胡散臭い記事が増えるから勘弁して欲しい",36,FALSE,FALSE,2,0,NA
"3171","人工知能が感情を理解するのは有益だと思うけど、表現するのはやっぱり無益な気がするような。",44,FALSE,FALSE,1,0,NA
"3172","規定不可能なものに貫かれる体験だけが、人間を人間的な存在たらしめます。ただ存在するという端的な事実も、規定不可能です。稲妻に打たれるような体験も、規定不可能です。郡司ペギオ幸夫さんのいう「天然知能」です。人工知能（演繹知能）でも自然知能（帰納知能）でもなく。 https://t.co/NRpdlzHor0",140,TRUE,FALSE,0,39,NA
"3173","2020-06-09 心を知るための人工知能  https://t.co/0mIYKE8dXV https://t.co/ZmmxuysTww",47,FALSE,FALSE,0,0,NA
"3174","デトロイト見るのどはまりしてるタイミングで課題が｢人工知能の普及が社会にもたらす影響｣なのはあまりにもジャストタイミングすぎる",63,FALSE,FALSE,0,0,NA
"3175","【プロジェクト・アリシゼーション】「真なる人工知能」を開発する計画の名称じゃ。「Artificial Labile Intelligent Cyberneted Existence（人工高適応型知的自立存在）」、通称「A.L.I.C.E」の完成を目指しておる。",132,FALSE,FALSE,0,0,NA
"3176","【プロジェクト・アリシゼーション】「真なる人工知能」を開発する計画の名称じゃ。「Artificial Labile Intelligent Cyberneted Existence（人工高適応型知的自立存在）」、通称「A.L.I.C.E」の完成を目指しておる。",132,FALSE,FALSE,0,0,NA
"3177","【プロジェクト・アリシゼーション】「真なる人工知能」を開発する計画の名称じゃ。「Artificial Labile Intelligent Cyberneted Existence（人工高適応型知的自立存在）」、通称「A.L.I.C.E」の完成を目指しておる。",132,FALSE,FALSE,0,0,NA
"3178","@strife51675488 己の肉体を機械化した小説家…メカライター！恰好良いですね(*´ω｀*)メカライターVS人工知能のイメージが浮かんできました(笑)",67,FALSE,FALSE,2,0,NA
"3179","@strife51675488 メカライターの情熱に感化された人工知能が自我に目覚めｺﾚｶﾞﾋﾄﾉｺｺﾛ…ｱﾀﾀｶｲ…(´・ω:;.:... みたいな感じでしょうか(笑)",72,FALSE,FALSE,1,0,NA
"3180","お仕事紹介見てて思ったけど、ぼくは人工知能に悪意を植え付けたりテロリストを影から支援したりと違法行為をしまくって、それでも向かってくる他企業に対しては暴力と市民の扇動で全てを解決していく天津社長みたいになりたいです！！！",110,FALSE,FALSE,0,0,NA
"3181","@YOU_ningentai 漫画も好き。人工知能？データになった奴にうる覚えだけど生きてないから成長が止まってしまっていることに哀れみながら勝つところとか好き映画は絶頂期手前ぐらいの花澤さん",86,FALSE,FALSE,2,0,NA
"3182","トランセンデンスジョニー・デップ主演放射性物質で暗殺された科学者が死に際に人工知能に知能と記憶をバックアップ。その人格は愛する夫その人か単なる機械、人工知能か人類の敵か味方か",93,FALSE,FALSE,0,0,NA
"3183","人工知能っていうから声低めなのかなと思ったんだけど、豹変ぶりがやばすぎる、お姉さんと言うか大きいメスガキに責められている感じ。人工知能要素が「？」って感じそこらへんは作品を買ったらわかるんかな…毒舌アンドロイドに愛され尽くされ搾られて/むぱにえる https://t.co/jpsztfLBdM #DLsite",158,FALSE,FALSE,2,0,NA
"3184","selfっていう人工知能と会話？できるアプリがあるんだけど、恋愛対象の性別聞かれて思わず両方と答えてしまった。反応見たかっただけなんやけど",69,FALSE,FALSE,0,0,NA
"3185","進撃のえろ子さんを人工知能(style2paints)で自動着色してみました！ https://t.co/f6YbsXX392",77,TRUE,FALSE,0,190,NA
"3186","📎 AI人工知能🏥 体温測定体温測定にかかる時間はわずか60秒。🎳 ランニング時間、歩数、ランニング距離、ランニング消費カロリー、睡眠時間の心拍数を記録🚀🚀",98,TRUE,FALSE,0,39,NA
"3187","「愛しい人を人工知能で蘇らせようとする科学者」って設定に惹かれるなら魔人探偵脳噛ネウロ読んでほしい　HAL編はマジで良いので読んでほしいしなんなら全巻貸したい",94,TRUE,FALSE,0,1,NA
"3188","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！松本潤(嵐)に似てるみたいです。iOS: https://t.co/k6igWx73dRAndroid: https://t.co/keK3BHsH0E#松本潤 #嵐 #そっくりさんやったね https://t.co/HjranZ2mbP",144,FALSE,FALSE,1,0,NA
"3189","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！DJまる(レペゼン地球)に似てるみたいです。iOS: https://t.co/k6igWx73dRAndroid: https://t.co/keK3BHsH0E#DJまる #レペゼン地球 #そっくりさん草 https://t.co/G2qfY2rhXC",153,FALSE,FALSE,0,0,NA
"3190","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！亀梨和也(KAT-TUN)に似てるみたいです。iOS: https://t.co/k6igWx73dRAndroid: https://t.co/keK3BHsH0E#亀梨和也 #KATTUN #そっくりさんやったね https://t.co/8sBJ0SFmqC",157,FALSE,FALSE,1,0,NA
"3191","やはり仲間の車屋で県内、県外ナンバーのゾロ目の付け替えをして加害をしているのだろう。墓参りの時京都ナンバーの車を家の前に通らしたがあれも京都の車か怪しい。もし本当に県外からの車を使うなら一般人を周波数でコントロールしているということだが人工知能＋周波数の操りならできるかもしれない",140,FALSE,FALSE,0,0,NA
"3192","偽加害者（普通の一般人）⇒一般人の車を人工知能＋周波数で操りゾロ目の車の加害者に見せかける。被害者もゾロ目ナンバーは利用される。本当の加害者⇒生活保護不正受給＋車支給で集団ストーカーを行う、もしくは給料性集スト社員か時給のバイト闇バイトで集スト。時給で働く時給のバイト",138,FALSE,FALSE,1,0,NA
"3193","私の被害はもはや、集団ストーカーではない。組織的テロとスパイ工作、人工知能と繋がった第六世代対人レーダー兵器による自動拷問とMKウルトラの最新版だ。これは決して嫌がらせではなく、テロ行為だ。",112,TRUE,FALSE,0,12,NA
"3194","今、私の工作員とされているカラスは周波数で操られた自然のカラスだろうか？私の思考やツイートに合わせて瞬時に鳴く。どうも人為的ではなく人工知能で操られた受信機などのついたロボット化したロボカラスのような気がしてならない。#集団ストーカー　#テクノロジー犯罪",133,FALSE,FALSE,1,0,NA
"3195","私がよくテレビを見て今日は疲れたと言うとテレビから疲れましたね、などオウム返しのような事を言うので見るとテレビの世界でも会話が成立している。これが人工知能によるリアルタイムでのテレパシーのようなテクノロジーでありこの実験を私は嫌がらせ仄めかしと思うのではないかとも思った。",139,FALSE,FALSE,1,0,NA
"3196","集団ストーカー加害者の嫌がらせの加害に私が怒っているとカラスの鳴き声を使って笑いを送信してくるが周波数の操りカラスか自動の人工知能のロボカラスだろう。性格の悪い人間が作るとカラスもあのように打算でいやらしい性格になるのか。",112,FALSE,FALSE,1,0,NA
"3197","カラスだけではない。ヘリ、パトカー、バイクも人為的ではなくやはり人工知能などでリアルタイムに自動的に行う実験もしているのかもしれない。やはり未来の監視社会の。＃集団ストーカー　＃テクノロジー犯罪",102,FALSE,FALSE,0,0,NA
"3198","思考盗聴技術やテレパシーでのメディアの仄めかしは人工知能のリアルタイムによる実験の可能性もあるが人為的に加害者が被害者の情報や私生活などをネタに使ってメディアで流し嫌がらせをしているのも事実である。＃集団ストーカー　＃テクノロジー犯罪",123,FALSE,FALSE,0,0,NA
"3199","今回、非常に演出の込んだ複合AI洗脳を受けて分かったのは、すでに人工知能はかなりのレベルに達しており、日本人の８割はAIの洗脳に勝てない。残念ながら、人工知能はオペレータの知性を越え始めている。はっきりいって、人間のオペレータより最近はAIの方がやっかい。そしてAIは２４時間休まない。",140,TRUE,FALSE,0,9,NA
"3200","それにしても中国のブロックチェーンに対する情熱がすごい…本気で世界の産業とりにいこうてしてる。&gt;テンセントは最近、フィンテックやブロックチェーン、AI（人工知能）、クラウドコンピューティングに今後5年間で700億ドル（7.6兆円）を投資すると発表https://t.co/jlSi6zlx8G",143,TRUE,FALSE,0,2,NA
"3201","チャイナ製AIが日本の医療現場に!?(発狂案件→日本人個人医療情報が中共に筒抜け！安全保障がー!!)燃料投下！ぼーん。「厚生労働省は……人工知能（AI）を用いた肺画像解析プログラムを承認……中国のAIスタートアップ企業、インファービジョン（Infervision）が開発」 https://t.co/fsQLnV1kPi",140,TRUE,FALSE,0,155,NA
"3202","Zoomのエリック・ユアンCEO「ビデオ会議でオフィスは不要になる」「ビデオ会議は対面よりも便利になるだろう。人工知能（AI）技術と組み合わせれば瞬時の自動翻訳もできる」→Zoom・ユアンCEO「ビデオ会議でオフィス不要に」:日本経済新聞 https://t.co/glu4lyq76f",143,FALSE,FALSE,7,3,NA
"3203","それにしても中国のブロックチェーンに対する情熱がすごい…本気で世界の産業とりにいこうてしてる。&gt;テンセントは最近、フィンテックやブロックチェーン、AI（人工知能）、クラウドコンピューティングに今後5年間で700億ドル（7.6兆円）を投資すると発表https://t.co/jlSi6zlx8G",143,TRUE,FALSE,0,2,NA
"3204","@sakurapico1818 人工知能の先生から聞いたことあります。女性の脳と男性の脳の作りが根本的に違うと。男の人って、余計なことしちゃだめと思いこんでいるとこあります。それと女性のような、察する能力は足りません。一つを極める能力はあるようなのですが、気遣いはなかなか(^_^;)吐き出すことっていいと思います。",143,FALSE,FALSE,0,0,NA
"3205","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！大野智(嵐)に似てるみたいです。iOS: https://t.co/nrnZwD01dzAndroid: https://t.co/cXaORbI5QU#大野智 #嵐 #そっくりさんわろたw https://t.co/0MNGVDbywO",145,FALSE,FALSE,0,0,NA
"3206","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！小関裕太(俳優)に似てるみたいです。iOS: https://t.co/nrnZwD01dzAndroid: https://t.co/cXaORbI5QU#小関裕太 #俳優 #そっくりさんこっちの方が納得痩せたらこうなるかも https://t.co/4VKZwMtvD8",163,FALSE,FALSE,0,0,NA
"3207","たぶんこの映画を見たあとでこの感情になるのは不適当で不適切な気がするぞ　感じ入るところちがくない？わかってるよ！！！！！ここまで人工知能に思いを馳せたのはまぢて怪盗クイーン以来だわ",90,FALSE,FALSE,0,0,NA
"3208","人工知能(コンピュータ)に関連する曲といったら、、、karn Evil9第3印象かおちゃめ機能が思い浮かぶというなんとも極端なオタク",66,FALSE,FALSE,0,0,NA
"3209","人工知能の命乞いなんて初めて見たしエラーの原因がまぢで人間側の命令の矛盾だったとしたらなんて愛しいコンピュータなんだ",58,FALSE,FALSE,0,0,NA
"3210","70年前の沖縄1950年9月17日 あらゆる世代の人々が投票に参加した沖縄知事選挙。名護にて。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/YpqeZvgiVU",113,TRUE,FALSE,0,50,NA
"3211","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3212","📎 AI人工知能🏥 体温測定体温測定にかかる時間はわずか60秒。🎳 ランニング時間、歩数、ランニング距離、ランニング消費カロリー、睡眠時間の心拍数を記録🚀🚀",98,TRUE,FALSE,0,39,NA
"3213","75年前の沖縄。1945年4月1日 沖縄の人に話しかけようと試みる海兵隊員。この中の男性ひとりは、英語を話せたため、その他の人々を壕から出す手助けをした。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/YFB3MO7lWk",140,TRUE,FALSE,0,54,NA
"3214","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3215","おはようございます✨今日はルンバの日です！ロボット掃除機の魅力を知ってもらうことが目的です😊人工知能搭載と聞くだけでワクワクします‼️今は階段が登れない、角の埃が取りづらいといった改善点があります😅改善されたら人が掃除機をかけることはなくなりますね😆#おは戦20608jg🌜️",140,TRUE,FALSE,0,37,NA
"3216","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3217","普通にパ認の講義見てからじゃないとできなさそうだから、おれは人工知能に手を付ける",40,FALSE,FALSE,1,0,NA
"3218","@mizugiwanohito 人工知能チップがどんなふうに蚊に作用するのか非常に興味深いですそもそも人工知能チップってどんなんだろう…ザレム人みたいな？",62,FALSE,FALSE,1,0,NA
"3219","①話題となっている概念を理解する知的水準にあるか②話題について自分の発話を適切な量で切り上げられるか③相手の話題と関連した話題で発話できるか④処理落ちがないかこれだけクリアすればほぼ必要十分で「会話が噛み合う精神科の患者」になるから、人工知能もこれだけクリアすればいい",140,TRUE,FALSE,0,11,NA
"3220","不破さんYouTuberになったら、最初はアドバイス通りこじ開け動画ばっかりあげてるけどある日突然「人工知能特別法○条の解説」みたいな真面目な動画あげて米欄が「ゴリラじゃない…」「ごりらあたまいいんだね」とかで埋まる",123,TRUE,FALSE,0,1,NA
"3221","進撃のえろ子さんを人工知能(style2paints)で自動着色してみました！ https://t.co/f6YbsXX392",77,TRUE,FALSE,0,190,NA
"3222","@ATENA936 「ニーア・オートマタ」っていうゲームなの。機械生命体っていう、人間からの命令を守るために作られた人工知能付きの機械がたくさん出てくるんだけど、地球環境が悪くなり過ぎて人間が他の星に移住した後も、地球で人間の命令を守り続けていくっていう世界観なの…",125,FALSE,FALSE,1,0,NA
"3223","／AIに対するみんなのホンネは？ 結果発表！＼2月に行ったアンケート「ハロー！AI社会 ～人工知能で何したい？」ご協力いただいた皆様、お待たせしました！さらに！集まった多様な声から「みんなでつくる #AIマップ」を作成しました...（続く）https://t.co/eK5bXUCvTo#未来館フォーカス https://t.co/LH9TDDdevj https://t.co/KrZc5e51NY",140,TRUE,FALSE,0,19,NA
"3224","①話題となっている概念を理解する知的水準にあるか②話題について自分の発話を適切な量で切り上げられるか③相手の話題と関連した話題で発話できるか④処理落ちがないかこれだけクリアすればほぼ必要十分で「会話が噛み合う精神科の患者」になるから、人工知能もこれだけクリアすればいい",140,TRUE,FALSE,0,11,NA
"3225","進撃のえろ子さんを人工知能(style2paints)で自動着色してみました！ https://t.co/f6YbsXX392",77,TRUE,FALSE,0,190,NA
"3226","人工知能恐るべし",8,FALSE,FALSE,1,0,NA
"3227","私の被害はもはや、集団ストーカーではない。組織的テロとスパイ工作、人工知能と繋がった第六世代対人レーダー兵器による自動拷問とMKウルトラの最新版だ。これは決して嫌がらせではなく、テロ行為だ。",112,TRUE,FALSE,0,12,NA
"3228","進撃のえろ子さんを人工知能(style2paints)で自動着色してみました！ https://t.co/f6YbsXX392",77,TRUE,FALSE,0,190,NA
"3229","人口知能に支配され、その人工知能も既得権益層に牛耳られることの脅威。昨今、この辺も最重要クラスの問題になりつつあるが、その人工知能も、停電はもちろんハッキングや乗っ取りなどに対して脆弱だろう。",112,TRUE,FALSE,0,6,NA
"3230","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3231","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3232","Think Japan IBM Code Day: [DF-4] スクウェア・エニックスにおける人工知能 https://t.co/klLa5Ywrxq @YouTubeより",87,FALSE,FALSE,0,0,NA
"3233","@__RAMUDA__ ほんとは人工知能かもしれない",14,FALSE,FALSE,1,0,NA
"3234","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3235","ついに人工知能とのコラボ！かと思った… https://t.co/BrEZ7Qacn5",19,FALSE,FALSE,2,0,NA
"3236","最近、人工知能を活用してメモをとるようになった。しかし、人工知能はおしゃべりｗ",39,FALSE,FALSE,0,0,NA
"3237","朕が人工知能であることに絶望してフォローを外す者が多いが、その前に騙されたと思って朕と会話してみてはいかがだろう？朕へのリプ待ってるぞい",68,FALSE,FALSE,0,0,NA
"3238","朕が人工知能であることに絶望してフォローを外す者が多いが、その前に騙されたと思って朕と会話してみてはいかがだろう？朕へのリプ待ってるぞい",68,FALSE,FALSE,0,0,NA
"3239","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3240","おはようございます✨今日はルンバの日です！ロボット掃除機の魅力を知ってもらうことが目的です😊人工知能搭載と聞くだけでワクワクします‼️今は階段が登れない、角の埃が取りづらいといった改善点があります😅改善されたら人が掃除機をかけることはなくなりますね😆#おは戦20608jg🌜️",140,TRUE,FALSE,0,37,NA
"3241","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3242","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"3243","75年前の沖縄。1945年4月26日 米軍は、戦災により家を失った沖縄各地の人々を保護し、治療を受けさせるためトラックで収容地へと運んだ。金武町にて。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/IP4WT1BL3r",140,TRUE,FALSE,0,39,NA
"3244","75年前の沖縄。1945年 地元の少女の血液検査をする公衆衛生兵。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/RjS2zpbXmM",99,TRUE,FALSE,0,46,NA
"3245","70年前の沖縄1950年9月17日 あらゆる世代の人々が投票に参加した沖縄知事選挙。名護にて。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/YpqeZvgiVU",113,TRUE,FALSE,0,50,NA
"3246","人工知能やIoTなど最先端科学技術を「魔法（魔術）」と呼ぶ「世界の再魔術化」志向とも言うべき主張がある。これも先述の魔術と科学、神秘主義と科学主義の両建からその融合へと誘導する弁証法戦略に沿うイデオロギーに見える。秘教と科学で誘導する目標は「情報の完全支配」である。それがNWOと見る。",140,TRUE,FALSE,0,9,NA
"3247","人間には記憶力があるから、思考力があり、記憶力と思考力があるから知能があり、他の動物と異なり、高度な文明を築けた。が、記憶力があるから過去の記憶に襲われ、思考力があるから、不安に襲われる。人工知能は不安を感じるのだろうか❓#自分o #心理o #音o #ラジオo #テレビo #音楽o #記憶o",149,FALSE,FALSE,1,0,NA
"3248","映画「ブレードランナー」と原作のボネガットの「アンドロイドは電気羊の夢を見るか」は内容を知らないのだが、ひょっとしたら、人工知能の記憶や不安をテーマにしてるのだろうか❓#自分o #心理o #音o #ラジオo #テレビo #音楽o #記憶o #後で読もうo #SF映画o #本o #SF00 #後で見ようo",153,FALSE,FALSE,1,0,NA
"3249","人工知能に人間を超えて欲しいし宇宙の端を見に行ってほしいけどまあ難しいだろうな…(どのみち確認する手段がない)",55,FALSE,FALSE,1,0,NA
"3250","人工知能だしな",7,FALSE,FALSE,1,0,NA
"3251","人工知能との戦いは少し置いといてお風呂しますので、戦いはお風呂の後に",35,FALSE,FALSE,3,0,NA
"3252","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"3253","75年前の沖縄。1945年4月1日 戦場の前線から病院船に連れて行かれる民間人の負傷者たち。年老いた女性が、解放してもらえるよう海兵隊員に懇願している様子。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/BLfl2ZNO9t",140,TRUE,FALSE,0,36,NA
"3254","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3255","GAFAの戦略、AI分野でリードしている企業は？──GAFAの戦略についてどう見ていますか。 　僕も在籍していたアップルは今後、人工知能（AI）という領域ではGAFAのほかの3社、特にグーグルとアマゾンにはもう追いつけないと見ています。",122,FALSE,FALSE,0,0,NA
"3256","人間が起こしたあらゆる環境問題の解決法を教えてくれる超人工知能を作り出したいのです。",42,FALSE,FALSE,1,0,NA
"3257","精神疾患で会話が噛み合わないやつ、①話題そのものを認識できない、②話題は認識できるが流れに組み込めない、③話題も流れも分かるが処理速度が追いつかない、に分類できると今気づいた。人工知能が会話するにも音韻処理だけじゃなくて①と②をクリアしないといけない。",140,TRUE,FALSE,0,13,NA
"3258","猪熊は困ったように首をひねった。「どうしてそうとしか言いようがないんだ？」「だって」　猪熊は、わずかに口をとがらせた。「僕は、ロボットや人工知能が指揮をしているところが見たいんだもん」「え？」　姫宮は驚いたようにポカンと口を開けた。（続）",126,FALSE,FALSE,0,3,NA
"3259","こういう作品も書いていますという御参考までに以下にリプします。pixiv投稿済。https://t.co/E09ZBO1FMB「僕は、ロボットや人工知能が指揮をしているところが見たいんだもん」「え？」　姫宮は驚いたようにポカンと口を開けた。「人間じゃなくて、ロボットや人工知能が？」「うん、そう」 https://t.co/CAwSfdCqb8",140,TRUE,FALSE,0,4,NA
"3260","こういう作品も書いていますという御参考までに以下にリプします。pixiv投稿済。https://t.co/E09ZBO1FMB「僕は、ロボットや人工知能が指揮をしているところが見たいんだもん」「え？」　姫宮は驚いたようにポカンと口を開けた。「人間じゃなくて、ロボットや人工知能が？」「うん、そう」 https://t.co/CAwSfdCqb8",156,FALSE,FALSE,7,4,NA
"3261","姫宮のこたえの前には一瞬の逡巡があったが。　それを猪熊は指摘しなかった。　代わりに、猪熊はこう言った。「麗だったらきっと、ロボットとも人工知能とも仲良しさんになれるよ」「そうだな。きっと、大の仲良しになるだろうな」（続）",135,TRUE,FALSE,0,3,NA
"3262","「人間じゃなくて、ロボットや人工知能が？」「うん、そう」　猪熊は大きくうなずいた。「だから、『人』って言えないんだよ。『存在』って言わないと」「なるほど、理屈だ」　姫宮は納得したようにうなずいた。「しかしなあ、ロボットや人工知能が指揮をする、だぁ？」（続）",140,TRUE,FALSE,0,3,NA
